"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)",
"0400000US12","Florida","67917","259",
"1400000US12086019501","Census Tract 195.01; Miami-Dade County; Florida","91442","24283",
"1400000US12086019502","Census Tract 195.02; Miami-Dade County; Florida","91383","9191",
"1400000US12086019600","Census Tract 196; Miami-Dade County; Florida","126688","39723",
"1400000US12086019700","Census Tract 197; Miami-Dade County; Florida","91382","25643",
"1400000US12086019801","Census Tract 198.01; Miami-Dade County; Florida","104338","33471",
"1400000US12086019802","Census Tract 198.02; Miami-Dade County; Florida","139400","40144",
"1400000US12086019901","Census Tract 199.01; Miami-Dade County; Florida","57467","56065",
"1400000US12086019902","Census Tract 199.02; Miami-Dade County; Florida","73760","2900",
"1400000US12086020001","Census Tract 200.01; Miami-Dade County; Florida","74397","49128",
"1400000US12086020002","Census Tract 200.02; Miami-Dade County; Florida","112188","32831",
"1400000US12086020100","Census Tract 201; Miami-Dade County; Florida","77788","20288",
"1400000US12086020200","Census Tract 202; Miami-Dade County; Florida","54883","13559",
"1400000US12086020300","Census Tract 203; Miami-Dade County; Florida","80458","10161",
"1400000US12086490100","Census Tract 4901; Miami-Dade County; Florida","63889","21198",
"1400000US12086980100","Census Tract 9801; Miami-Dade County; Florida","-","**",
"1400000US12086980200","Census Tract 9802; Miami-Dade County; Florida","-","**",
"1400000US12086980300","Census Tract 9803; Miami-Dade County; Florida","-","**",
"1400000US12086980400","Census Tract 9804; Miami-Dade County; Florida","-","**",
"1400000US12086980500","Census Tract 9805; Miami-Dade County; Florida","73375","21229",
"1400000US12086980600","Census Tract 9806; Miami-Dade County; Florida","-","**",
"1400000US12086980700","Census Tract 9807; Miami-Dade County; Florida","-","**",
"1400000US12086980800","Census Tract 9808; Miami-Dade County; Florida","-","**",
"1400000US12086980900","Census Tract 9809; Miami-Dade County; Florida","-","**",
"1400000US12086981000","Census Tract 9810; Miami-Dade County; Florida","-","**",
"1400000US12086981100","Census Tract 9811; Miami-Dade County; Florida","51250","38885",
"1400000US12086981200","Census Tract 9812; Miami-Dade County; Florida","-","**",
"1400000US12086981300","Census Tract 9813; Miami-Dade County; Florida","-","**",
"1400000US12086990000","Census Tract 9900; Miami-Dade County; Florida","-","**",
