"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"0400000US12","Florida","21634529","*****","15896246","*****","11242515","6924","3232871","9562","26405","1270","596828","3662","10933","802","117096","5413","669598","10605","169086","6652","500512","10138","5738283","*****","2564895","20823","122837","5015","32792","3120","13162","1274","2267","750","928461","15303","2073869","21588","1920606","21672","153263","6388",
"1400000US12086011013","Census Tract 110.13; Miami-Dade County; Florida","3716","952","524","309","271","142","253","298","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3192","1022","1680","516","0","15","0","15","0","15","0","15","106","104","1406","991","1405","990","1","10",
"1400000US12086011014","Census Tract 110.14; Miami-Dade County; Florida","4569","688","2017","537","974","348","893","470","0","15","75","119","0","15","0","15","75","80","45","69","30","38","2552","871","1415","541","21","35","0","15","0","15","0","15","172","136","944","574","755","524","189","211",
"1400000US12086011015","Census Tract 110.15; Miami-Dade County; Florida","10301","2005","4564","2018","980","340","3164","2004","0","23","22","28","13","25","118","194","267","247","13","22","254","247","5737","1100","3238","957","177","213","0","23","0","23","0","23","483","303","1839","712","1680","666","159","165",
"1400000US12086011103","Census Tract 111.03; Miami-Dade County; Florida","3106","763","815","486","90","129","725","490","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2291","726","2024","677","84","98","0","15","0","15","0","15","50","89","133","101","114","98","19","30",
"1400000US12086011104","Census Tract 111.04; Miami-Dade County; Florida","5483","1258","741","718","65","69","666","721","0","21","0","21","0","21","0","21","10","16","0","21","10","16","4742","1299","1294","648","48","51","589","808","0","21","0","21","1158","691","1653","917","1646","915","7","15",
"1400000US12086011105","Census Tract 111.05; Miami-Dade County; Florida","4116","1104","1209","418","880","260","222","208","0","15","0","15","0","15","0","15","107","163","107","163","0","15","2907","1115","2137","1165","0","15","6","10","0","15","0","15","103","86","661","360","650","356","11","20",
"1400000US12086011106","Census Tract 111.06; Miami-Dade County; Florida","4194","1260","685","233","391","184","133","147","0","15","42","63","0","15","0","15","119","145","0","15","119","145","3509","1349","831","381","0","15","529","525","0","15","0","15","315","319","1834","1438","1440","1431","394","414",
"1400000US12086011203","Census Tract 112.03; Miami-Dade County; Florida","7174","2137","637","278","254","157","383","240","0","21","0","21","0","21","0","21","0","21","0","21","0","21","6537","2213","3629","2048","62","104","497","603","0","21","0","21","1068","748","1281","865","1281","865","0","21",
"1400000US12086011204","Census Tract 112.04; Miami-Dade County; Florida","1984","295","660","201","658","201","2","3","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1324","257","1117","238","0","15","0","15","0","15","0","15","26","43","181","204","181","204","0","15",
"1400000US12086011205","Census Tract 112.05; Miami-Dade County; Florida","3882","699","1856","551","808","285","1048","499","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2026","433","1095","277","37","58","0","15","0","15","0","15","69","64","825","367","742","373","83","102",
"1400000US12086011206","Census Tract 112.06; Miami-Dade County; Florida","3150","814","826","204","660","215","7","13","0","15","138","163","0","15","0","15","21","30","17","27","4","12","2324","791","1079","425","14","18","0","15","0","15","0","15","112","97","1119","958","1087","958","32","31",
"1400000US12086011301","Census Tract 113.01; Miami-Dade County; Florida","4005","1657","2133","1191","19","28","2114","1183","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1872","896","1144","828","3","8","0","15","0","15","0","15","123","143","602","520","602","520","0","15",
"1400000US12086011302","Census Tract 113.02; Miami-Dade County; Florida","6696","983","2941","616","293","203","2489","559","158","75","1","2","0","21","0","21","0","21","0","21","0","21","3755","851","2160","682","43","54","0","21","0","21","0","21","583","520","969","673","954","678","15","19",
"1400000US12086011405","Census Tract 114.05; Miami-Dade County; Florida","3585","600","1589","531","47","67","1542","544","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1996","329","854","460","52","78","0","15","0","15","0","15","724","478","366","270","323","254","43","84",
"1400000US12086011406","Census Tract 114.06; Miami-Dade County; Florida","3063","570","1068","240","763","221","291","307","0","15","14","23","0","15","0","15","0","15","0","15","0","15","1995","511","1073","284","0","15","0","15","0","15","0","15","447","426","475","278","424","286","51","79",
"1400000US12086011407","Census Tract 114.07; Miami-Dade County; Florida","3944","653","1689","587","363","213","1155","421","40","50","0","15","0","15","131","207","0","15","0","15","0","15","2255","485","1082","420","188","177","0","15","0","15","0","15","407","235","578","325","511","332","67","61",
"1400000US12086011408","Census Tract 114.08; Miami-Dade County; Florida","5405","2147","1565","187","587","198","930","246","13","23","4","9","0","21","0","21","31","42","4","9","27","41","3840","2143","1451","445","52","38","3","7","0","21","0","21","194","271","2140","2139","2057","2137","83","102",
"1400000US12086011409","Census Tract 114.09; Miami-Dade County; Florida","6187","679","2126","836","660","312","1324","761","0","21","0","21","43","69","0","21","99","99","0","21","99","99","4061","685","1836","771","171","162","0","21","0","21","0","21","563","708","1491","478","757","598","734","624",
"1400000US12086011410","Census Tract 114.10; Miami-Dade County; Florida","3881","1008","2075","805","1390","913","633","503","8","19","0","15","0","15","0","15","44","55","0","15","44","55","1806","502","831","375","0","15","19","34","0","15","0","15","244","284","712","443","700","442","12","26",
"1400000US12086011411","Census Tract 114.11; Miami-Dade County; Florida","2530","625","564","143","332","157","220","159","4","8","0","15","0","15","0","15","8","17","0","15","8","17","1966","601","868","400","0","15","0","15","0","15","0","15","44","87","1054","731","1049","729","5","12",
"1400000US12086011412","Census Tract 114.12; Miami-Dade County; Florida","7618","1718","3256","1318","672","463","1922","1294","0","21","38","65","0","21","22","39","602","634","0","21","602","634","4362","1617","2718","1625","83","137","0","21","0","21","0","21","185","134","1376","797","977","690","399","381",
"1400000US12086011500","Census Tract 115; Miami-Dade County; Florida","5644","1751","1563","604","836","392","572","561","0","21","97","88","0","21","0","21","58","77","38","66","20","40","4081","1698","2113","616","0","21","0","21","0","21","0","21","563","467","1405","1625","1370","1628","35","70",
"1400000US12086011601","Census Tract 116.01; Miami-Dade County; Florida","3734","684","799","272","339","97","421","249","0","15","0","15","0","15","0","15","39","62","0","15","39","62","2935","525","747","374","36","56","0","15","9","23","0","15","480","427","1663","573","1663","573","0","15",
"1400000US12086011602","Census Tract 116.02; Miami-Dade County; Florida","4022","887","501","268","83","64","324","249","0","15","15","24","0","15","26","40","53","84","0","15","53","84","3521","851","1162","482","58","102","0","15","0","15","0","15","643","380","1658","991","1658","991","0","15",
"1400000US12086011701","Census Tract 117.01; Miami-Dade County; Florida","1781","684","239","173","62","47","172","163","0","15","0","15","0","15","0","15","5","10","0","15","5","10","1542","703","397","200","0","15","26","41","0","15","0","15","324","249","795","655","763","654","32","52",
"1400000US12086011702","Census Tract 117.02; Miami-Dade County; Florida","4645","531","709","231","292","187","362","188","0","15","0","15","0","15","28","43","27","30","13","21","14","22","3936","552","1575","458","0","15","0","15","0","15","0","15","974","390","1387","543","1387","543","0","15",
"1400000US12086011800","Census Tract 118; Miami-Dade County; Florida","3521","734","912","238","147","114","566","131","0","15","136","124","0","15","55","65","8","17","0","15","8","17","2609","643","970","334","11","18","0","15","0","15","0","15","358","201","1270","654","1270","654","0","15",
"1400000US12086011900","Census Tract 119; Miami-Dade County; Florida","5785","539","963","371","386","209","486","281","0","21","0","21","0","21","17","20","74","104","0","21","74","104","4822","525","2136","453","10","16","0","21","30","43","0","21","653","320","1993","533","1989","534","4","12",
"1400000US12086012001","Census Tract 120.01; Miami-Dade County; Florida","3074","600","898","409","138","126","520","289","0","15","0","15","0","15","110","143","130","148","0","15","130","148","2176","658","1069","420","0","15","0","15","0","15","0","15","287","200","820","486","820","486","0","15",
"1400000US12086012002","Census Tract 120.02; Miami-Dade County; Florida","5660","1004","676","286","300","209","321","231","0","21","55","83","0","21","0","21","0","21","0","21","0","21","4984","1010","2572","693","194","273","20","32","0","21","0","21","1115","847","1083","316","1083","316","0","21",
"1400000US12086012101","Census Tract 121.01; Miami-Dade County; Florida","2987","875","139","116","139","116","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2848","871","1027","507","0","15","0","15","0","15","0","15","245","244","1576","924","1576","924","0","15",
"1400000US12086012102","Census Tract 121.02; Miami-Dade County; Florida","4986","797","686","503","201","148","252","341","0","15","0","15","0","15","97","152","136","170","36","60","100","160","4300","781","2145","622","76","85","0","15","0","15","0","15","232","189","1847","737","1823","736","24","38",
"1400000US12086012103","Census Tract 121.03; Miami-Dade County; Florida","3602","961","425","494","45","65","81","78","0","15","0","15","0","15","0","15","299","483","299","483","0","15","3177","863","1476","526","0","15","0","15","0","15","0","15","1041","884","660","243","660","243","0","15",
"1400000US12086012104","Census Tract 121.04; Miami-Dade County; Florida","2331","573","830","488","233","364","597","605","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1501","709","1071","690","0","15","0","15","0","15","0","15","42","66","388","273","310","250","78","95",
"1400000US12086012105","Census Tract 121.05; Miami-Dade County; Florida","3059","406","134","122","122","130","0","15","0","15","0","15","0","15","0","15","12","24","0","15","12","24","2925","430","1632","430","194","204","0","15","0","15","0","15","212","215","887","379","887","379","0","15",
"1400000US12086012200","Census Tract 122; Miami-Dade County; Florida","5303","892","803","335","774","338","4","7","0","21","0","21","0","21","0","21","25","32","0","21","25","32","4500","903","2615","678","0","21","0","21","0","21","0","21","500","673","1385","410","1309","411","76","77",
"1400000US12086012301","Census Tract 123.01; Miami-Dade County; Florida","2608","507","592","197","87","61","247","142","0","15","88","47","0","15","0","15","170","139","0","15","170","139","2016","486","1223","319","78","112","0","15","0","15","0","15","406","437","309","221","309","221","0","15",
"1400000US12086012302","Census Tract 123.02; Miami-Dade County; Florida","4256","564","636","329","380","286","144","138","0","15","48","61","0","15","0","15","64","106","0","15","64","106","3620","651","1392","359","0","15","0","15","0","15","0","15","388","207","1840","612","1835","613","5","9",
"1400000US12086012401","Census Tract 124.01; Miami-Dade County; Florida","5375","1187","494","296","306","256","42","58","0","21","72","97","0","21","0","21","74","104","74","104","0","21","4881","1145","2686","625","68","110","0","21","39","67","0","21","231","280","1857","956","1838","963","19","31",
"1400000US12086012402","Census Tract 124.02; Miami-Dade County; Florida","3475","423","344","259","152","127","0","15","0","15","27","154","0","15","165","159","0","15","0","15","0","15","3131","516","1712","469","34","53","0","15","0","15","0","15","134","108","1251","448","1240","451","11","20",
"1400000US12086012403","Census Tract 124.03; Miami-Dade County; Florida","1725","315","268","174","181","137","87","110","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1457","321","573","225","17","28","0","15","0","15","0","15","44","49","823","427","823","427","0","15",
"1400000US12086012501","Census Tract 125.01; Miami-Dade County; Florida","1851","276","70","64","70","64","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1781","263","986","286","0","15","0","15","0","15","0","15","84","85","711","274","711","274","0","15",
"1400000US12086012502","Census Tract 125.02; Miami-Dade County; Florida","4602","555","140","157","140","157","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4462","548","1898","507","29","33","0","15","0","15","0","15","237","178","2298","659","2263","652","35","54",
"1400000US12086012601","Census Tract 126.01; Miami-Dade County; Florida","3102","494","76","57","53","52","17","26","0","15","6","10","0","15","0","15","0","15","0","15","0","15","3026","473","1646","365","6","9","0","15","0","15","0","15","0","15","1374","428","1374","428","0","15",
"1400000US12086012602","Census Tract 126.02; Miami-Dade County; Florida","3828","896","127","94","119","91","8","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3701","890","1322","408","0","15","0","15","0","15","0","15","235","184","2144","910","2137","910","7","12",
"1400000US12086012701","Census Tract 127.01; Miami-Dade County; Florida","11186","1435","1352","449","585","360","70","107","0","23","548","386","0","23","149","182","0","23","0","23","0","23","9834","1407","3942","925","77","74","16","25","54","87","0","23","644","398","5101","1340","4928","1349","173","151",
"1400000US12086012702","Census Tract 127.02; Miami-Dade County; Florida","4164","384","515","320","306","223","209","232","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3649","512","1912","435","0","15","0","15","0","15","0","15","246","209","1491","552","1459","546","32","38",
"1400000US12086012801","Census Tract 128.01; Miami-Dade County; Florida","4067","781","132","100","124","89","3","14","0","15","0","15","0","15","0","15","5","13","3","12","2","7","3935","809","2166","475","0","15","0","15","147","204","0","15","567","603","1055","496","1055","496","0","15",
"1400000US12086012802","Census Tract 128.02; Miami-Dade County; Florida","3321","577","351","115","262","84","64","60","0","15","0","15","0","15","0","15","25","38","16","33","9","17","2970","597","1525","448","0","15","0","15","0","15","0","15","199","166","1246","345","1220","348","26","36",
"1400000US12086012900","Census Tract 129; Miami-Dade County; Florida","4208","798","131","102","131","102","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4077","788","2331","509","0","15","0","15","0","15","0","15","274","198","1472","743","1472","743","0","15",
"1400000US12086013000","Census Tract 130; Miami-Dade County; Florida","4348","720","105","66","78","65","11","18","0","15","16","27","0","15","0","15","0","15","0","15","0","15","4243","732","2024","413","0","15","0","15","19","30","0","15","281","257","1919","702","1906","699","13","26",
"1400000US12086013100","Census Tract 131; Miami-Dade County; Florida","5346","653","326","172","202","165","24","22","0","21","22","35","0","21","78","99","0","21","0","21","0","21","5020","677","2702","596","3","7","0","21","0","21","0","21","348","267","1967","693","1945","693","22","40",
"1400000US12086013201","Census Tract 132.01; Miami-Dade County; Florida","2362","369","91","89","77","86","6","2","0","15","0","15","0","15","0","15","8","15","8","15","0","15","2271","374","1195","233","0","15","0","15","0","15","0","15","100","105","976","369","976","369","0","15",
"1400000US12086013202","Census Tract 132.02; Miami-Dade County; Florida","3499","556","46","38","46","38","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3453","553","1883","509","3","9","0","15","0","15","0","15","214","173","1353","642","1353","642","0","15",
"1400000US12086013301","Census Tract 133.01; Miami-Dade County; Florida","2754","511","54","37","51","37","3","7","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2700","508","1171","291","10","19","0","15","8","17","0","15","208","217","1303","463","1303","463","0","15",
"1400000US12086013302","Census Tract 133.02; Miami-Dade County; Florida","3166","313","206","130","206","130","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2960","319","1470","314","0","15","0","15","0","15","0","15","359","233","1131","262","1131","262","0","15",
"1400000US12086013400","Census Tract 134; Miami-Dade County; Florida","5032","673","383","251","299","226","0","21","0","21","49","85","0","21","0","21","35","57","0","21","35","57","4649","556","2205","508","177","179","0","21","0","21","0","21","365","226","1902","570","1902","570","0","21",
"1400000US12086013500","Census Tract 135; Miami-Dade County; Florida","5434","833","196","141","108","80","18","30","0","21","70","107","0","21","0","21","0","21","0","21","0","21","5238","837","2821","842","25","37","0","21","0","21","0","21","663","415","1729","574","1729","574","0","21",
"1400000US12086013600","Census Tract 136; Miami-Dade County; Florida","5857","605","272","236","107","96","0","21","0","21","165","216","0","21","0","21","0","21","0","21","0","21","5585","618","2150","516","0","21","0","21","14","21","0","21","413","188","3008","761","3008","761","0","21",
"1400000US12086013700","Census Tract 137; Miami-Dade County; Florida","6199","643","214","124","184","114","14","37","0","21","0","21","0","21","0","21","16","24","16","24","0","21","5985","660","2546","572","147","168","0","21","0","21","0","21","601","330","2691","896","2691","896","0","21",
"1400000US12086013801","Census Tract 138.01; Miami-Dade County; Florida","2096","430","126","99","108","107","18","27","0","15","0","15","0","15","0","15","0","15","0","15","0","15","1970","438","993","496","84","59","0","15","0","15","0","15","167","150","726","357","726","357","0","15",
"1400000US12086013802","Census Tract 138.02; Miami-Dade County; Florida","4961","1093","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4961","1093","2287","789","16","29","0","15","0","15","0","15","53","69","2605","1015","2253","867","352","540",
"1400000US12086013900","Census Tract 139; Miami-Dade County; Florida","4278","503","174","156","167","156","7","9","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4104","538","1903","391","0","15","0","15","0","15","0","15","374","194","1827","461","1721","459","106","136",
"1400000US12086014100","Census Tract 141; Miami-Dade County; Florida","1876","198","942","198","225","98","711","133","0","15","6","12","0","15","0","15","0","15","0","15","0","15","934","197","425","181","49","41","0","15","0","15","0","15","8","16","452","144","391","137","61","50",
"1400000US12086014200","Census Tract 142; Miami-Dade County; Florida","4521","727","347","159","279","152","68","60","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4174","727","2298","305","0","15","0","15","0","15","0","15","111","75","1765","738","1684","729","81","76",
"1400000US12086014300","Census Tract 143; Miami-Dade County; Florida","3289","419","234","107","177","99","4","14","0","15","4","6","0","15","31","24","18","21","14","20","4","7","3055","373","1678","337","10","16","0","15","6","9","0","15","164","84","1197","395","1184","395","13","13",
"1400000US12086014400","Census Tract 144; Miami-Dade County; Florida","4873","939","442","244","246","216","116","87","0","15","28","37","0","15","0","15","52","69","0","15","52","69","4431","905","2140","480","60","70","0","15","0","15","0","15","158","163","2073","920","2073","920","0","15",
"1400000US12086014500","Census Tract 145; Miami-Dade County; Florida","4350","530","600","361","463","341","20","34","0","15","77","104","0","15","0","15","40","48","40","48","0","15","3750","478","2055","396","0","15","25","39","0","15","0","15","17","25","1653","411","1650","412","3","4",
"1400000US12086014601","Census Tract 146.01; Miami-Dade County; Florida","3136","700","184","205","139","133","45","79","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2952","683","1656","624","0","15","0","15","0","15","0","15","325","241","971","535","971","535","0","15",
"1400000US12086014602","Census Tract 146.02; Miami-Dade County; Florida","4143","719","111","88","104","87","7","7","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4032","729","2190","345","0","15","0","15","0","15","0","15","102","140","1740","737","1615","771","125","165",
"1400000US12086014701","Census Tract 147.01; Miami-Dade County; Florida","2092","510","115","85","62","58","28","46","0","15","25","40","0","15","0","15","0","15","0","15","0","15","1977","486","816","363","0","15","0","15","0","15","0","15","217","168","944","472","909","458","35","59",
"1400000US12086014702","Census Tract 147.02; Miami-Dade County; Florida","3907","725","198","124","140","105","1","5","57","60","0","15","0","15","0","15","0","15","0","15","0","15","3709","734","2006","539","0","15","39","65","0","15","0","15","71","68","1593","711","1492","678","101","169",
"1400000US12086014800","Census Tract 148; Miami-Dade County; Florida","5867","1020","440","243","439","243","1","4","0","21","0","21","0","21","0","21","0","21","0","21","0","21","5427","997","3060","620","80","130","0","21","0","21","0","21","147","95","2140","807","2140","807","0","21",
"1400000US12086014900","Census Tract 149; Miami-Dade County; Florida","5386","883","482","184","426","191","7","5","0","21","0","21","0","21","0","21","49","39","29","34","20","32","4904","908","2691","547","0","21","0","21","0","21","0","21","269","165","1944","881","1895","875","49","77",
"1400000US12086015001","Census Tract 150.01; Miami-Dade County; Florida","5002","674","189","146","162","141","17","32","0","21","0","21","0","21","0","21","10","16","10","16","0","21","4813","683","2818","646","122","200","0","21","36","58","0","21","71","43","1766","824","1748","825","18","29",
"1400000US12086015002","Census Tract 150.02; Miami-Dade County; Florida","4922","1069","290","187","218","181","11","17","0","15","0","15","0","15","61","99","0","15","0","15","0","15","4632","1070","2455","937","0","15","0","15","0","15","0","15","242","342","1935","672","1935","672","0","15",
"1400000US12086015101","Census Tract 151.01; Miami-Dade County; Florida","4619","1048","574","300","497","307","0","15","0","15","71","71","0","15","0","15","6","15","0","15","6","15","4045","1084","2369","1064","17","27","0","15","0","15","0","15","543","360","1116","515","1116","515","0","15",
"1400000US12086015102","Census Tract 151.02; Miami-Dade County; Florida","2940","447","490","254","466","252","4","10","0","15","15","26","0","15","0","15","5","10","0","15","5","10","2450","443","1593","608","0","15","0","15","0","15","0","15","210","185","647","395","611","387","36","40",
"1400000US12086015103","Census Tract 151.03; Miami-Dade County; Florida","3790","915","1001","462","779","422","3","5","0","15","190","209","0","15","0","15","29","42","0","15","29","42","2789","855","1419","353","0","15","0","15","23","37","0","15","58","90","1289","813","1219","811","70","107",
"1400000US12086015201","Census Tract 152.01; Miami-Dade County; Florida","3121","664","461","234","355","187","36","55","0","15","70","100","0","15","0","15","0","15","0","15","0","15","2660","708","1208","329","28","43","0","15","0","15","0","15","258","210","1166","820","1166","820","0","15",
"1400000US12086015202","Census Tract 152.02; Miami-Dade County; Florida","4201","1238","848","987","814","986","16","22","18","30","0","15","0","15","0","15","0","15","0","15","0","15","3353","428","1725","498","0","15","0","15","0","15","0","15","357","356","1271","413","1271","413","0","15",
"1400000US12086015300","Census Tract 153; Miami-Dade County; Florida","6643","866","230","145","230","145","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","6413","865","3866","769","0","21","0","21","0","21","0","21","500","481","2047","538","2047","538","0","21",
"1400000US12086015400","Census Tract 154; Miami-Dade County; Florida","5666","595","522","241","522","241","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","5144","546","2795","629","42","68","0","21","0","21","0","21","152","190","2155","548","2059","565","96","126",
"1400000US12086015501","Census Tract 155.01; Miami-Dade County; Florida","2684","585","282","132","280","133","2","5","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2402","601","1118","450","12","18","0","15","0","15","0","15","127","135","1145","455","1132","453","13","20",
"1400000US12086015502","Census Tract 155.02; Miami-Dade County; Florida","2937","390","245","119","236","120","0","15","0","15","9","14","0","15","0","15","0","15","0","15","0","15","2692","374","1710","458","0","15","0","15","23","37","0","15","30","36","929","374","929","374","0","15",
"1400000US12086015600","Census Tract 156; Miami-Dade County; Florida","4624","1039","1445","341","1265","325","100","97","0","15","5","11","0","15","24","36","51","57","20","21","31","52","3179","953","2049","621","16","24","0","15","13","19","0","15","96","99","1005","455","984","451","21","34",
"1400000US12086015700","Census Tract 157; Miami-Dade County; Florida","2221","485","473","202","425","195","20","24","0","15","28","25","0","15","0","15","0","15","0","15","0","15","1748","437","944","225","0","15","8","12","0","15","0","15","24","26","772","390","772","390","0","15",
"1400000US12086015800","Census Tract 158; Miami-Dade County; Florida","4896","680","418","232","331","169","13","19","0","15","60","97","0","15","0","15","14","22","0","15","14","22","4478","653","2529","671","0","15","0","15","14","23","0","15","225","189","1710","599","1710","599","0","15",
"1400000US12086015900","Census Tract 159; Miami-Dade County; Florida","3153","386","271","249","263","249","0","15","8","12","0","15","0","15","0","15","0","15","0","15","0","15","2882","356","1439","409","3","11","0","15","0","15","0","15","29","33","1411","470","1411","470","0","15",
"1400000US12086016000","Census Tract 160; Miami-Dade County; Florida","4331","674","768","377","436","210","15","22","0","15","291","299","0","15","18","33","8","13","0","15","8","13","3563","512","1811","410","6","9","23","35","0","15","0","15","118","87","1605","525","1596","522","9","13",
"1400000US12086016100","Census Tract 161; Miami-Dade County; Florida","4245","647","550","245","340","164","13","23","0","15","184","171","0","15","9","14","4","7","0","15","4","7","3695","665","2456","518","0","15","0","15","0","15","0","15","190","131","1049","381","1020","377","29","33",
"1400000US12086016200","Census Tract 162; Miami-Dade County; Florida","3012","327","512","152","239","126","30","38","0","15","76","85","0","15","0","15","167","150","113","134","54","64","2500","286","1402","287","23","35","0","15","0","15","0","15","179","172","896","246","864","241","32","43",
"1400000US12086016300","Census Tract 163; Miami-Dade County; Florida","4622","709","558","227","368","156","168","143","0","15","22","32","0","15","0","15","0","15","0","15","0","15","4064","684","2233","453","8","16","0","15","0","15","0","15","544","518","1279","427","1279","427","0","15",
"1400000US12086016401","Census Tract 164.01; Miami-Dade County; Florida","4652","641","810","339","525","261","7","10","0","15","174","163","0","15","104","142","0","15","0","15","0","15","3842","745","1973","376","0","15","0","15","3","5","0","15","71","102","1795","752","1795","752","0","15",
"1400000US12086016402","Census Tract 164.02; Miami-Dade County; Florida","2390","367","259","137","168","121","5","6","0","15","69","65","0","15","0","15","17","19","17","19","0","15","2131","395","1311","414","21","33","0","15","0","15","0","15","0","15","799","343","799","343","0","15",
"1400000US12086016501","Census Tract 165.01; Miami-Dade County; Florida","3522","943","610","182","493","209","28","40","0","15","66","76","0","15","0","15","23","38","23","38","0","15","2912","942","1231","423","0","15","0","15","0","15","0","15","35","50","1646","979","1626","981","20","34",
"1400000US12086016502","Census Tract 165.02; Miami-Dade County; Florida","5417","817","1031","483","296","196","364","318","14","32","208","326","0","21","0","21","149","181","131","178","18","25","4386","770","2894","808","92","108","0","21","8","21","0","21","193","208","1199","594","1187","593","12","21",
"1400000US12086016600","Census Tract 166; Miami-Dade County; Florida","3652","579","281","158","66","51","202","159","0","15","0","15","0","15","0","15","13","24","0","15","13","24","3371","584","1600","400","8","22","0","15","0","15","0","15","138","129","1625","605","1625","605","0","15",
